       243
      2593	         1	         0	
      2594	         1	         0	
      2595	         1	         0	
      2596	         1	         0	
      2597	         1	         0	
      2598	         1	         0	
      2599	         1	         0	
      2600	         1	         0	
      2601	         1	         0	
      2602	         1	         0	
      2603	         1	         0	
      2604	         1	         0	
      2605	         1	         0	
      2606	         1	         0	
      2607	         1	         0	
      2608	         1	         0	
      2609	         1	         0	
      2610	         1	         0	
      2611	         1	         0	
      2612	         1	         0	
      2613	         1	         0	
      2614	         1	         0	
      2615	         1	         0	
      2616	         1	         0	
      2617	         1	         0	
      2618	         1	         0	
      2619	         1	         0	
      2620	         1	         0	
      2621	         1	         0	
      2622	         1	         0	
      2623	         1	         0	
      2624	         1	         0	
      2625	         1	         0	
      2626	         1	         0	
      2627	         1	         0	
      2628	         1	         0	
      2629	         1	         0	
      2630	         1	         0	
      2631	         1	         0	
      2632	         1	         0	
      2633	         1	         0	
      2634	         1	         0	
      2635	         1	         0	
      2636	         1	         0	
      2637	         1	         0	
      2638	         1	         0	
      2639	         1	         0	
      2640	         1	         0	
      2641	         1	         0	
      2642	         1	         0	
      2643	         1	         0	
      2644	         1	         0	
      2645	         1	         0	
      2646	         1	         0	
      2647	         1	         0	
      2648	         1	         0	
      2649	         1	         0	
      2650	         1	         0	
      2651	         1	         0	
      2652	         1	         0	
      2653	         1	         0	
      2654	         1	         0	
      2655	         1	         0	
      2656	         1	         0	
      2657	         1	         0	
      2658	         1	         0	
      2659	         1	         0	
      2660	         1	         0	
      2661	         1	         0	
      2662	         1	         0	
      2663	         1	         0	
      2664	         1	         0	
      2665	         1	         0	
      2666	         1	         0	
      2667	         1	         0	
      2668	         1	         0	
      2669	         1	         0	
      2670	         1	         0	
      2671	         1	         0	
      2672	         1	         0	
      2673	         1	         0	
      2593	         2	         0	
      2594	         2	         0	
      2595	         2	         0	
      2596	         2	         0	
      2597	         2	         0	
      2598	         2	         0	
      2599	         2	         0	
      2600	         2	         0	
      2601	         2	         0	
      2602	         2	         0	
      2603	         2	         0	
      2604	         2	         0	
      2605	         2	         0	
      2606	         2	         0	
      2607	         2	         0	
      2608	         2	         0	
      2609	         2	         0	
      2610	         2	         0	
      2611	         2	         0	
      2612	         2	         0	
      2613	         2	         0	
      2614	         2	         0	
      2615	         2	         0	
      2616	         2	         0	
      2617	         2	         0	
      2618	         2	         0	
      2619	         2	         0	
      2620	         2	         0	
      2621	         2	         0	
      2622	         2	         0	
      2623	         2	         0	
      2624	         2	         0	
      2625	         2	         0	
      2626	         2	         0	
      2627	         2	         0	
      2628	         2	         0	
      2629	         2	         0	
      2630	         2	         0	
      2631	         2	         0	
      2632	         2	         0	
      2633	         2	         0	
      2634	         2	         0	
      2635	         2	         0	
      2636	         2	         0	
      2637	         2	         0	
      2638	         2	         0	
      2639	         2	         0	
      2640	         2	         0	
      2641	         2	         0	
      2642	         2	         0	
      2643	         2	         0	
      2644	         2	         0	
      2645	         2	         0	
      2646	         2	         0	
      2647	         2	         0	
      2648	         2	         0	
      2649	         2	         0	
      2650	         2	         0	
      2651	         2	         0	
      2652	         2	         0	
      2653	         2	         0	
      2654	         2	         0	
      2655	         2	         0	
      2656	         2	         0	
      2657	         2	         0	
      2658	         2	         0	
      2659	         2	         0	
      2660	         2	         0	
      2661	         2	         0	
      2662	         2	         0	
      2663	         2	         0	
      2664	         2	         0	
      2665	         2	         0	
      2666	         2	         0	
      2667	         2	         0	
      2668	         2	         0	
      2669	         2	         0	
      2670	         2	         0	
      2671	         2	         0	
      2672	         2	         0	
      2673	         2	         0	
      2593	         3	         0	
      2594	         3	         0	
      2595	         3	         0	
      2596	         3	         0	
      2597	         3	         0	
      2598	         3	         0	
      2599	         3	         0	
      2600	         3	         0	
      2601	         3	         0	
      2602	         3	         0	
      2603	         3	         0	
      2604	         3	         0	
      2605	         3	         0	
      2606	         3	         0	
      2607	         3	         0	
      2608	         3	         0	
      2609	         3	         0	
      2610	         3	         0	
      2611	         3	         0	
      2612	         3	         0	
      2613	         3	         0	
      2614	         3	         0	
      2615	         3	         0	
      2616	         3	         0	
      2617	         3	         0	
      2618	         3	         0	
      2619	         3	         0	
      2620	         3	         0	
      2621	         3	         0	
      2622	         3	         0	
      2623	         3	         0	
      2624	         3	         0	
      2625	         3	         0	
      2626	         3	         0	
      2627	         3	         0	
      2628	         3	         0	
      2629	         3	         0	
      2630	         3	         0	
      2631	         3	         0	
      2632	         3	         0	
      2633	         3	         0	
      2634	         3	         0	
      2635	         3	         0	
      2636	         3	         0	
      2637	         3	         0	
      2638	         3	         0	
      2639	         3	         0	
      2640	         3	         0	
      2641	         3	         0	
      2642	         3	         0	
      2643	         3	         0	
      2644	         3	         0	
      2645	         3	         0	
      2646	         3	         0	
      2647	         3	         0	
      2648	         3	         0	
      2649	         3	         0	
      2650	         3	         0	
      2651	         3	         0	
      2652	         3	         0	
      2653	         3	         0	
      2654	         3	         0	
      2655	         3	         0	
      2656	         3	         0	
      2657	         3	         0	
      2658	         3	         0	
      2659	         3	         0	
      2660	         3	         0	
      2661	         3	         0	
      2662	         3	         0	
      2663	         3	         0	
      2664	         3	         0	
      2665	         3	         0	
      2666	         3	         0	
      2667	         3	         0	
      2668	         3	         0	
      2669	         3	         0	
      2670	         3	         0	
      2671	         3	         0	
      2672	         3	         0	
      2673	         3	         0	
